trip_id	trajet	duree	gare_a	gare_b	gare_a_city	gare_b_city	gare_a_matched	gare_b_matched
OCESN030304R0300318249	Frohmuhl- (Lavoir) - Saverne-(Lycée-Verne)	85	Frohmuhl- (Lavoir)	Saverne-(Lycée-Verne)	FROHMUHL- (LAVOIR)	SAVERNE-(LYCÉE-VERNE)	0	0
OCESN030315R0300318255	Gare de Saverne - Hattmatt-S.-Polyvalente	20	Saverne	Hattmatt-S.-Polyvalente	SAVERNE	HATTMATT-S.-POLYVALENTE	1	0
OCESN030318R0200218258	Hattmatt-S.-Polyvalente - Saverne-(Pl.-Dragons)	33	Hattmatt-S.-Polyvalente	Saverne-(Pl.-Dragons)	HATTMATT-S.-POLYVALENTE	SAVERNE-(PL.-DRAGONS)	0	0
OCESN030319R0400418259	Hattmatt-S.-Polyvalente - Saverne-(Lycée-Verne)	42	Hattmatt-S.-Polyvalente	Saverne-(Lycée-Verne)	HATTMATT-S.-POLYVALENTE	SAVERNE-(LYCÉE-VERNE)	0	0
OCESN030320R0200218261	Hattmatt-S.-Polyvalente - Saverne-(Ht-Barr)	43	Hattmatt-S.-Polyvalente	Saverne-(Ht-Barr)	HATTMATT-S.-POLYVALENTE	SAVERNE-(HT-BARR)	0	0
OCESN030342R0300318275	Gare de Herrlisheim (Bas-Rhin) - Gare de Strasbourg	51	Herrlisheim (Bas-Rhin)	Strasbourg	HERRLISHEIM-PRÈS-COLMAR	STRASBOURG	1	1
OCESN030344R0400418278	Gare de Lauterbourg - Gare de Roeschwoog	30	Lauterbourg	Roeschwoog	LAUTERBOURG	ROESCHWOOG	1	1
OCESN030354R0200218282	Gare de Entzheim-Aéroport - Gare de Strasbourg	20	Entzheim-Aéroport	Strasbourg	ENTZHEIM-AÉROPORT	STRASBOURG	0	1
OCESN030355R0200218283	Gare de Barr - Gare de Molsheim	33	Barr	Molsheim	BARR	MOLSHEIM	1	1
OCESN030357R0200218285	Gare de Molsheim - Gare de Strasbourg	40	Molsheim	Strasbourg	MOLSHEIM	STRASBOURG	1	1
OCESN030360R0200218288	Gare de Barr - Gare de Strasbourg	89	Barr	Strasbourg	BARR	STRASBOURG	1	1
OCESN030361R0200218289	Gare de Molsheim - Gare de Sélestat	76	Molsheim	Sélestat	MOLSHEIM	SELESTAT	1	1
OCESN030376R0500518295	Gare de Rothau - Gare de Strasbourg	72	Rothau	Strasbourg	ROTHAU	STRASBOURG	1	1
OCESN030380R0200218297	Gare de Saales - Gare de Strasbourg	104	Saales	Strasbourg	SAALES	STRASBOURG	1	1
OCESN030385R0300318299	Gare de Altkirch - Gare de Mulhouse	25	Altkirch	Mulhouse	ALTKIRCH	MULHOUSE	1	1
OCESN030386R0300318300	Gare de Belfort-Ville - Gare de Mulhouse	77	Belfort-Montbéliard-TGV	Mulhouse	MEROUX	MULHOUSE	1	1
OCESN030387R0200218301	Gare de Belfort-Ville - Gare de Montreux-Vieux	30	Belfort-Montbéliard-TGV	Montreux-Vieux	MEROUX	MONTREUX-VIEUX	1	0
OCESN030395R0200218303	Gare de Sélestat - Ribeauville-Gare-Routiè	20	Sélestat	Ribeauville-Gare-Routiè	SELESTAT	RIBEAUVILLE-GARE-ROUTIÈ	1	0
OCESN030399R0300318309	Gare de Sélestat - Riquewihr-Poste	36	Sélestat	Riquewihr-Poste	SELESTAT	RIQUEWIHR-POSTE	1	0
OCESN030427R1401418342	Gare de Sélestat - Ste-Marie-/-Mines-Maire	35	Sélestat	Ste-Marie-/-Mines-Maire	SELESTAT	STE-MARIE-/-MINES-MAIRE	1	0
OCESN030428R1301318344	Gare de St-Dié-des-Vosges - Gare de Sélestat	71	St-Dié-des-Vosges	Sélestat	SAINT-DIE	SELESTAT	1	1
OCESN030430R0600618347	Gare de Sélestat - Ste-Marie/-Ms-(-Théâtre	36	Sélestat	Ste-Marie/-Ms-(-Théâtre	SELESTAT	STE-MARIE/-MS-(-THÉÂTRE	1	0
OCESN030433R0300318351	Ste-Croix/Mines-Sq-de-G - Sèlestat-(Schwilgué)	55	Ste-Croix/Mines-Sq-de-G	Sèlestat-(Schwilgué)	STE-CROIX/MINES-SQ-DE-G	SÈLESTAT-(SCHWILGUÉ)	0	0
OCESN030434R1401418352	Gare de Sélestat - Ste-Marie-/-Ms-Pl-.CdG	35	Sélestat	Ste-Marie-/-Ms-Pl-.CdG	SELESTAT	STE-MARIE-/-MS-PL-.CDG	1	0
OCESN030435R0600618353	Ste-Marie-/-Mines-Maire - Sèlestat-(Schwilgué)	64	Ste-Marie-/-Mines-Maire	Sèlestat-(Schwilgué)	STE-MARIE-/-MINES-MAIRE	SÈLESTAT-(SCHWILGUÉ)	0	0
OCESN030437R0300318355	Liepvre-(-R.-GUTH-) - Sèlestat-(Schwilgué)	49	Liepvre-(-R.-GUTH-)	Sèlestat-(Schwilgué)	LIEPVRE-(-R.-GUTH-)	SÈLESTAT-(SCHWILGUÉ)	0	0
OCESN030440R0400418359	Ste-Marie-/-Ms-Pl-.CdG - Sélestat-(Schweisguth)	69	Ste-Marie-/-Ms-Pl-.CdG	Sélestat-(Schweisguth)	STE-MARIE-/-MS-PL-.CDG	SÉLESTAT-(SCHWEISGUTH)	0	0
OCESN030441R0400418360	Gare de Sélestat - Lièpvre-(Rte-Vancelle)	45	Sélestat	Lièpvre-(Rte-Vancelle)	SELESTAT	LIÈPVRE-(RTE-VANCELLE)	1	0
OCESN031100R0300318408	Gare de Montluçon-Ville - Gare de Vierzon	125	Montluçon-Ville	Vierzon	MONTLUCON	VIERZON	1	1
OCESN031101R0200218409	Laqueuille - Le-Mont-Dore-Gare	24	Laqueuille	Le-Mont-Dore-Gare	SAINT-JULIEN-PUY-LAVÈZE	LE-MONT-DORE-GARE	1	0
OCESN031102R0200218410	Gare de Clermont-Ferrand - Gare de Gannat	57	Clermont-Ferrand	Gannat	CLERMONT-FERRAND	GANNAT	1	1
OCESN031103R0200218411	Gare de Gannat - Gare de Riom-Châtel-Guyon	46	Gannat	Riom-Châtel-Guyon	GANNAT	RIOM	1	1
OCESN031106R0300318414	Gare de Aurillac - Gare de St-Denis-près-Martel	111	Aurillac	St-Denis-près-Martel	SAINT-PIERRE-D'AURILLAC	SAINT-DENIS-LÈS-MARTEL	1	1
OCESN031107R0300318415	Gare de Aurillac - Gare de Capdenac	88	Aurillac	Capdenac	SAINT-PIERRE-D'AURILLAC	CAPDENAC-GARE	1	1
OCESN031109R0200218416	Gare de Montluçon-Ville - Gare de Vichy	108	Montluçon-Ville	Vichy	MONTLUCON	VICHY	1	1
OCESN031110R0300318417	Gare de Clermont-Ferrand - Le-Mont-Dore-Gare	84	Clermont-Ferrand	Le-Mont-Dore-Gare	CLERMONT-FERRAND	LE-MONT-DORE-GARE	1	0
OCESN031111R0200218418	Gare de Clermont-Ferrand - Saint-Etienne-Chtx GR	156	Clermont-Ferrand	St-Étienne-Châteaucreux	CLERMONT-FERRAND	SAINT-ETIENNE	1	1
OCESN031113R0300318421	Gare de Thiers - Saint-Etienne-Chtx GR	118	Thiers	St-Étienne-Châteaucreux	THIERS	SAINT-ETIENNE	1	1
OCESN031117R0300318425	Gare de Clermont-Ferrand - Gare de Le Puy-en-Velay	184	Clermont-Ferrand	Le Puy-en-Velay	CLERMONT-FERRAND	PUY-EN-VELAY (LE )	1	1
OCESN031119R0200218427	Gare de Clermont-Ferrand - Gare de Montluçon-Ville	146	Clermont-Ferrand	Montluçon-Ville	CLERMONT-FERRAND	MONTLUCON	1	1
OCESN031120R0200218428	Gare de Montluçon-Ville - Gare de Riom-Châtel-Guyon	120	Montluçon-Ville	Riom-Châtel-Guyon	MONTLUCON	RIOM	1	1
OCESN031121R0200218429	Gare de Arvant - Gare de Aurillac	121	Arvant	Aurillac	BOURNONCLE-SAINT-PIERRE	SAINT-PIERRE-D'AURILLAC	1	1
OCESN031125R0200218432	Gare de Moulins-sur-Allier - Gare de Vichy	78	Moulins-sur-Allier	Vichy	YZEURE	VICHY	1	1
OCESN031127R0200218433	Gare de Clermont-Ferrand - Gare de Thiers	71	Clermont-Ferrand	Thiers	CLERMONT-FERRAND	THIERS	1	1
OCESN031128R0200218434	Gare de Clermont-Ferrand - Gare de Volvic	39	Clermont-Ferrand	Volvic	CLERMONT-FERRAND	VOLVIC	1	1
OCESN031135R0400418436	Ancizes-St-Georges-Bour - Gare de Volvic	39	Les Ancizes-St-Georges	Volvic	SAINT-GEORGES-DE-MONS	VOLVIC	1	1
OCESN031141R0200218442	Gare de Montluçon-Ville - Urcay-Hotel-du-Lyon-d'O	44	Montluçon-Ville	Urcay-Hotel-du-Lyon-d'O	MONTLUCON	URCAY-HOTEL-DU-LYON-D'O	1	0
OCESN031147R0200218446	Gare de Montluçon-Ville - Gare de St-Amand-Montrond-Orval	59	Montluçon-Ville	St-Amand-Montrond-Orval	MONTLUCON	ORVAL	1	1
OCESN031164R0100118462	Gare de Thiers - Gare de Vertaizon	40	Thiers	Vertaizon	THIERS	VERTAIZON	1	1
OCESN031165R0200218463	Gare de Montluçon-Ville - St-Eloy	40	Montluçon-Ville	St-Eloy	MONTLUCON	SAINT-ÉLOY-LES-MINES	1	1
OCESN031183R0200218476	Gare de Lapeyrouse(Puy-de-Dôme) - St-Eloy-les-Mines-Lycée	20	Manthes-Lapeyrouse	St-Eloy-les-Mines-Lycée	MANTHES	ST-ELOY-LES-MINES-LYCÉE	1	0
OCESN031185R0300318478	Ancizes-St-Georges-Bour - Gare de Clermont-Ferrand	69	Les Ancizes-St-Georges	Clermont-Ferrand	SAINT-GEORGES-DE-MONS	CLERMONT-FERRAND	1	1
OCESN031186R0300318479	Gare de Clermont-Ferrand - St-Gervais-Mairie	91	Clermont-Ferrand	St-Gervais-Mairie	CLERMONT-FERRAND	ST-GERVAIS-MAIRIE	1	0
OCESN031189R0200218482	Gare de Clermont-Ferrand - Le Mont Dore Ski	98	Clermont-Ferrand	Le Mont Dore Ski	CLERMONT-FERRAND	LE MONT DORE SKI	1	0
OCESN031196R0100118489	Gare de Clermont-Ferrand - Gare de Vertaizon	32	Clermont-Ferrand	Vertaizon	CLERMONT-FERRAND	VERTAIZON	1	1
OCESN031197R0200218490	Gare de Volvic - St-Eloy	113	Volvic	St-Eloy	VOLVIC	SAINT-ÉLOY-LES-MINES	1	1
OCESN031200R0200218493	Gare de Arvant - St-Flour-les-Allées	50	Arvant	St-Flour-Chaudes-Aigues	BOURNONCLE-SAINT-PIERRE	SAINT-FLOUR	1	1
OCESN031201R0200218494	Gare de Massiac-Blesle - St-Flour-les-Allées	30	Massiac	St-Flour-Chaudes-Aigues	MASSIAC	SAINT-FLOUR	1	1
OCESN031202R0200218495	Gare de Arvant - Gare de St-Chély-d'Apcher	77	Arvant	St-Chély-d'Apcher	BOURNONCLE-SAINT-PIERRE	SAINT-CHÉLY-D'APCHER	1	1
OCESN031221R0300318508	Gare de Clermont-Ferrand - Mauriac-Lycée-Cortat	136	Clermont-Ferrand	Mauriac-Lycée-Cortat	CLERMONT-FERRAND	MAURIAC-LYCÉE-CORTAT	1	0
OCESN031223R0200218509	Gare de Lapeyrouse(Puy-de-Dôme) - St-Eloy	15	Manthes-Lapeyrouse	St-Eloy	MANTHES	SAINT-ÉLOY-LES-MINES	1	1
OCESN031226R0200218510	Gare de Clermont-Ferrand - Mauriac	133	Clermont-Ferrand	Mauriac	CLERMONT-FERRAND	MAURIAC	1	0
OCESN031235R0300318513	Gare de Riom-Châtel-Guyon - St-Gervais-Ch-LPA.	54	Riom-Châtel-Guyon	St-Gervais-Ch-LPA.	RIOM	ST-GERVAIS-CH-LPA.	1	0
OCESN031247R0200218521	Gare de Montluçon-Ville - St-Gervais-Ch-LPA.	60	Montluçon-Ville	St-Gervais-Ch-LPA.	MONTLUCON	ST-GERVAIS-CH-LPA.	1	0
OCESN031254R0300318525	Gare de Neussargues - Riom_Es_M_la_Poste.	69	Neussargues	Riom_Es_M_la_Poste.	NEUSSARGUES-MOISSAC	RIOM_ES_M_LA_POSTE.	1	0
OCESN031256R0300318528	Gare de Clermont-Ferrand - St-Flour-les-Allées	93	Clermont-Ferrand	St-Flour-Chaudes-Aigues	CLERMONT-FERRAND	SAINT-FLOUR	1	1
OCESN031263R0200218534	Gare de Neussargues - Gare de St-Chély-d'Apcher	56	Neussargues	St-Chély-d'Apcher	NEUSSARGUES-MOISSAC	SAINT-CHÉLY-D'APCHER	1	1
OCESN031265R0200218535	Gare de Neussargues - Gare de St-Flour-Chaudes-Aigues	31	Neussargues	St-Flour-Chaudes-Aigues	NEUSSARGUES-MOISSAC	SAINT-FLOUR	1	1
OCESN031269R0200218538	Gare de St-Chély-d'Apcher - St-Flour-les-Allées	30	St-Chély-d'Apcher	St-Flour-Chaudes-Aigues	SAINT-CHÉLY-D'APCHER	SAINT-FLOUR	1	1
OCESN031274R0200218542	Gare de Massiac-Blesle - Gare de St-Chély-d'Apcher	49	Massiac	St-Chély-d'Apcher	MASSIAC	SAINT-CHÉLY-D'APCHER	1	1
OCESN031290R0300318554	Gare de Volvic - Pontgibaud-Ville	22	Volvic	Pontgibaud-Ville	VOLVIC	PONTGIBAUD-VILLE	1	0
OCESN031301R0200218560	Brioude-Lycée-Lafayette - Gare de Brioude	5	Brioude-Lycée-Lafayette	Brioude	BRIOUDE-LYCÉE-LAFAYETTE	BRIOUDE	0	1
OCESN031304R0200218561	Gare de Langeac - Gare de St-Georges-d'Aurac	10	Langeac	St-Georges-d'Aurac	LANGEAC	MAZEYRAT-D'ALLIER	1	1
OCESN031309R0400418565	Gare de Langeac - St-George-d'Aurac-Bourg	12	Langeac	St-George-d'Aurac-Bourg	LANGEAC	ST-GEORGE-D'AURAC-BOURG	1	0
OCESN031332R0400418585	Gare de Brioude - Gare de Langeac	37	Brioude	Langeac	BRIOUDE	LANGEAC	1	1
OCESN031334R0500518587	Gare de Brioude - Gare de Le Puy-en-Velay	64	Brioude	Le Puy-en-Velay	BRIOUDE	PUY-EN-VELAY (LE )	1	1
OCESN031338R0200218591	Gare de Langeac - Gare de Le Puy-en-Velay	49	Langeac	Le Puy-en-Velay	LANGEAC	PUY-EN-VELAY (LE )	1	1
OCESN031342R0200218592	Gare de Le Puy-en-Velay - Gare de St-Georges-d'Aurac	53	Le Puy-en-Velay	St-Georges-d'Aurac	PUY-EN-VELAY (LE )	MAZEYRAT-D'ALLIER	1	1
OCESN031347R0200218596	Gare de Arvant - Gare de Le Puy-en-Velay	81	Arvant	Le Puy-en-Velay	BOURNONCLE-SAINT-PIERRE	PUY-EN-VELAY (LE )	1	1
OCESN031354R0500518600	Gare de Le Puy-en-Velay - Saint-Etienne-Chtx GR	80	Le Puy-en-Velay	St-Étienne-Châteaucreux	PUY-EN-VELAY (LE )	SAINT-ETIENNE	1	1
OCESN031360R0300318603	Gare de Le Puy-en-Velay - La Chaise-Dieu	47	Le Puy-en-Velay	La Chaise-Dieu	PUY-EN-VELAY (LE )	LA CHAISE-DIEU	1	0
OCESN031363R0300318606	Ambert - Gare de Le Puy-en-Velay	107	Ambert	Le Puy-en-Velay	AMBERT	PUY-EN-VELAY (LE )	0	1
OCESN031394R0400418612	Ambert - Gare de Vichy	119	Ambert	Vichy	AMBERT	VICHY	0	1
OCESN031398R0300318613	Gare de Pont-de-Dore - Gare de Vichy	66	Pont-de-Dore	Vichy	PESCHADOIRES	VICHY	1	1
OCESN031407R0300318618	Gare de Ussel - Laqueuille	39	Ussel	Laqueuille	USSEL	SAINT-JULIEN-PUY-LAVÈZE	1	1
OCESN031471R0300318661	Gare de Arvant - Gare de Issoire	46	Arvant	Issoire	BOURNONCLE-SAINT-PIERRE	ISSOIRE	1	1
OCESN031473R0300318662	Gare de Vic-le-Comte - Issoire-Lycée-Deville	30	Vic-le-Comte	Issoire-Lycée-Deville	VIC-LE-COMTE	ISSOIRE-LYCÉE-DEVILLE	1	0
OCESN031476R0300318663	Gare de Issoire - Le-Breuil-sur-Couze-Lyc	13	Issoire	Le-Breuil-sur-Couze-Lyc	ISSOIRE	LE-BREUIL-SUR-COUZE-LYC	1	0
OCESN031478R0400418665	Gare de Brioude - Gare de Issoire	54	Brioude	Issoire	BRIOUDE	ISSOIRE	1	1
OCESN031479R0200218666	Gare de Clermont-Ferrand - Gare de Ussel	100	Clermont-Ferrand	Ussel	CLERMONT-FERRAND	USSEL	1	1
OCESN031552R0200218681	Gare de Luzy(Nièvre) - Gare de Nevers	98	Luzy	Nevers	LUZY	NEVERS	1	1
OCESN031554R0200218682	Gare de Cercy-la-Tour - Gare de Nevers	68	Cercy-la-Tour	Nevers	CERCY-LA-TOUR	NEVERS	1	1
OCESN031679R0300318686	Gare de Autun - Gare de Etang	21	Autun	Etang	AUTUN	ÉTANG-SUR-ARROUX	1	1
OCESN031679R0400418687	Gare de Autun - Gare de Le Creusot	49	Autun	Le Creusot	AUTUN	ÉCUISSES	1	1
OCESN031684R0300318695	Gare de Autun - Gare de Montchanin	62	Autun	Montchanin	AUTUN	ÉCUISSES	1	1
OCESN031701R0200218722	Gare de Moulins-sur-Allier - Gare de Nevers	68	Moulins-sur-Allier	Nevers	YZEURE	NEVERS	1	1
OCESN031712R0300318726	Gare de Nevers - Gare de St-Pierre-le-Moûtier	33	Nevers	St-Pierre-le-Moûtier	NEVERS	SAINT-PIERRE-LE-MOÛTIER	1	1
OCESN031751R0200218729	Gare de Moulins-sur-Allier - Gare de Paray-le-Monial	82	Moulins-sur-Allier	Paray-le-Monial	YZEURE	PARAY-LE-MONIAL	1	1
OCESN031784R0200218743	Chauffailles-Gambetta - Gare de Digoin	67	Chauffailles	Digoin	CHAUFFAILLES	DIGOIN	1	1
OCESN031786R0200218744	Gare de Digoin - Gare de Lozanne	133	Digoin	Lozanne	DIGOIN	LOZANNE	1	1
OCESN031860R0200218747	Gare de Louhans - Gare de Seurre	48	Louhans	Seurre	LOUHANS	SEURRE	1	1
OCESN031864R0200218749	Gare de Bourg-en-Bresse - Gare de Seurre	103	Bourg-en-Bresse	Seurre	BOURG-EN-BRESSE	SEURRE	1	1
OCESN031900R0200218753	Gare de Auxerre-St-Gervais - Gare de Avallon	63	Auxerre-St-Gervais	Avallon	AUXERRE	AVALLON	1	1
OCESN031950R0200218768	Gare de Auxerre-St-Gervais - Gare de Clamecy	76	Auxerre-St-Gervais	Clamecy	AUXERRE	CLAMECY	1	1
OCESN031955R0400418774	Gare de Auxerre-St-Gervais - Gare de Corbigny	111	Auxerre-St-Gervais	Corbigny	AUXERRE	CORBIGNY	1	1
OCESN031970R0400418785	Gare de Clamecy - Gare de Corbigny	35	Clamecy	Corbigny	CLAMECY	CORBIGNY	1	1
OCESN032002R0200218790	Gare de Lorient - Gare de Quimperlé	22	Lorient	Quimperlé	LORIENT	QUIMPERLE	1	1
OCESN032300R1101118791	Châteaubriant - Gare de Janzé	57	Châteaubriant	Janzé	CHATEAUBRIANT	JANZÉ	1	1
OCESN032303R1001018793	Châteaubriant - Gare de Retiers	33	Châteaubriant	Retiers	CHATEAUBRIANT	RETIERS	1	1
OCESN032400R0100118797	Gare de Dinan - Gare de Dol	30	Dinan	Dol	DINAN	CHÂTENOIS	1	1
OCESN032850R0200218821	Gare de Valençay - Luçay-le-Male	15	Valençay	Luçay-le-Male	VALENÇAY	LUÇAY-LE-MÂLE	1	1
OCESN032857R0200218824	Gare de Romorantin-Blanc-Argent - Gare de Salbris	50	Romorantin (Voie étroite)	Salbris	ROMORANTIN-LANTHENAY	SALBRIS	1	1
OCESN032861R0200218827	Gare de Faubourg-d'Orléans - Gare de Romorantin-Blanc-Argent	5	Faubourg-d'Orléans	Romorantin (Voie étroite)	ROMORANTIN-LANTHENAY	ROMORANTIN-LANTHENAY	1	1
OCESN032867R0200218831	Gare de Faubourg-d'Orléans - Gare de Valençay	55	Faubourg-d'Orléans	Valençay	ROMORANTIN-LANTHENAY	VALENÇAY	1	1
OCESN033001R0200218842	La Ferté-sur-Chiers - Sedan-Place-Calonne	59	La Ferté-sur-Chiers	Sedan-Place-Calonne	LA FERTÉ-SUR-CHIERS	SEDAN-PLACE-CALONNE	0	0
OCESN033080R0200218851	Gare de Châlons-en-Champagne - Gare de Verdun	108	Châlons-en-Champagne	Verdun	CHALONS-EN-CHAMPAGNE	VERDUN	1	1
OCESN033111R0200218869	Gare de St-Dizier - Gare de Vitry-le-François	51	St-Dizier	Vitry-le-François	SAINT-DIZIER	VITRY-LE-FRANCOIS	1	1
OCESN033120R0200218873	Gare de Joinville - Gare de St-Dizier	50	Joinville	St-Dizier	JOINVILLE	SAINT-DIZIER	1	1
OCESN033140R0200218889	Gare de Chaumont - Gare de St-Dizier	123	Chaumont	St-Dizier	CHAUMONT	SAINT-DIZIER	1	1
OCESN033141R0300318890	Gare de Chaumont - Gare de Joinville	77	Chaumont	Joinville	CHAUMONT	JOINVILLE	1	1
OCESN033172R0300318904	Gare de Chaumont - Langres-Gendarmerie	67	Chaumont	Langres-Gendarmerie	CHAUMONT	LANGRES-GENDARMERIE	1	0
OCESN033208R0500518910	Gare de Chaumont - Gare de Troyes	100	Chaumont	Troyes	CHAUMONT	SAINT-JULIEN-LES-VILLAS	1	1
OCESN033210R0400418913	Gare de Bar-sur-Aube - Juvancourt	32	Bar-sur-Seine	Juvancourt	BAR-SUR-SEINE	JUVANCOURT	1	0
OCESN033212R0200218914	Gare de Bar-sur-Aube - Gare de Troyes	98	Bar-sur-Seine	Troyes	BAR-SUR-SEINE	SAINT-JULIEN-LES-VILLAS	1	1
OCESN033215R0200218915	Gare de Troyes - Gare de Vendeuvre (Aube)	55	Troyes	Vendeuvre (Aube)	SAINT-JULIEN-LES-VILLAS	VENDEUVRE	1	1
OCESN033219R0200218919	Bayel-Eglise - Juvancourt	18	Bayel-Eglise	Juvancourt	BAYEL-EGLISE	JUVANCOURT	0	0
OCESN033230R0200218924	Gare de Chaumont - Gare de Vendeuvre (Aube)	60	Chaumont	Vendeuvre (Aube)	CHAUMONT	VENDEUVRE	1	1
OCESN033233R0300318925	Gare de Vendeuvre (Aube) - Juvancourt	85	Vendeuvre (Aube)	Juvancourt	VENDEUVRE	JUVANCOURT	1	0
OCESN033270R0300318934	Gare de Chaumont - Ville-sous-La-Ferté	48	Chaumont	Ville-sous-La-Ferté	CHAUMONT	VILLE-SOUS-LA-FERTÉ	1	0
OCESN033274R0200218938	Bricon(la Poste) - Gare de Chaumont	19	Bricon(la Poste)	Chaumont	BRICON(LA POSTE)	CHAUMONT	0	1
OCESN033280R0400418944	Gare de St-Florentin-Vergigny - Gare de Troyes	97	St-Florentin-Vergigny	Troyes	VERGIGNY	SAINT-JULIEN-LES-VILLAS	1	1
OCESN033281R0300318945	Gare de Laroche-Migennes - Gare de Troyes	130	Laroche-Migennes	Troyes	MIGENNES	SAINT-JULIEN-LES-VILLAS	1	1
OCESN033340R0300318961	Gare de Romilly-sur-Seine - Gare de Troyes	78	Romilly-sur-Seine	Troyes	ROMILLY-SUR-SEINE	SAINT-JULIEN-LES-VILLAS	0	1
OCESN033345R0200218966	Gare de Troyes - Payns Abri Savières	26	Troyes	Payns Abri Savières	SAINT-JULIEN-LES-VILLAS	PAYNS ABRI SAVIÈRES	1	0
OCESN033370R0200218982	Gare de Nogent-sur-Seine - Gare de Romilly-sur-Seine	35	Nogent-sur-Seine	Romilly-sur-Seine	NOGENT-SUR-SEINE	ROMILLY-SUR-SEINE	0	0
OCESN033400R0200218990	Gare de Charleville-Mézières - Gare de Hirson	60	Charleville-Mézières	Hirson	CHARLEVILLE-MEZIERES	HIRSON	1	1
OCESN033460R0100119004	Gare de Fismes - Gare de Reims	58	Fismes	Reims	FISMES	REIMS	1	1
OCESN033531R0200219010	Gare de Aillevillers - Gare de Belfort-Ville	102	Aillevillers	Belfort-Montbéliard-TGV	CORBENAY	MEROUX	1	1
OCESN033540R0300319011	Gare de Aillevillers - Gare de Lure	37	Aillevillers	Lure	CORBENAY	LURE	1	1
OCESN033652R0200219012	Gare de Besançon-Viotte - Gare de Morteau	88	Besançon-Viotte	Morteau	BESANCON	MORTEAU	1	1
OCESN033654R0200219014	Gare de Le Locle - Gare de Morteau	20	Le Locle	Morteau	LE LOCLE	MORTEAU	0	1
OCESN033658R0200219017	Gare de Le Valdahon - Gare de Morteau	54	Le Valdahon	Morteau	VALDAHON	MORTEAU	1	1
OCESN033682R0200219020	Gare de Dole-Ville - Gare de Mouchard	47	Dole	Mouchard	DOLE	MOUCHARD	1	1
OCESN033714R0200219023	Gare de Lons-le-Saunier - Gare de Mouchard	84	Lons-le-Saunier	Mouchard	LONS-LE-SAUNIER	MOUCHARD	1	1
OCESN033727R0200219030	Gare de Mouchard - Gare de Poligny	28	Mouchard	Poligny	MOUCHARD	POLIGNY	1	1
OCESN033730R0200219031	Gare de Besançon-Viotte - Gare de Mouchard	58	Besançon-Viotte	Mouchard	BESANCON	MOUCHARD	1	1
OCESN033771R0200219032	Gare de Frasne - Gare de Pontarlier	30	Frasne	Pontarlier	FRASNE	PONTARLIER	1	1
OCESN033773R0200219033	Dompierre-Halte-Rout. - Gare de Pontarlier	21	Dompierre-Halte-Rout.	Pontarlier	DOMPIERRE-HALTE-ROUT.	PONTARLIER	0	1
OCESN033782R0200219039	Gare de Pontarlier - Les Granges-Narboz	10	Pontarlier	Les Granges-Narboz	PONTARLIER	LES GRANGES-NARBOZ	1	0
OCESN033803R0200219046	Gare de Frasne - Jougne	56	Frasne	Jougne	FRASNE	JOUGNE	1	0
OCESN033891R0200219057	Gare de Champagnole - Gare de Saint-Claude	87	Champagnole	St-Claude	CHAMPAGNOLE	SAINT-CLAUDE	1	1
OCESN033892R0200219058	Gare de Champagnole-PE-Victor - Gare de Dole-Ville	102	Champagnole	Dole	CHAMPAGNOLE	DOLE	1	1
OCESN033893R0200219059	Gare de Andelot - Gare de Saint-Claude	107	Andelot	St-Claude	ANDELOT-EN-MONTAGNE	SAINT-CLAUDE	1	1
OCESN033894R0200219060	Gare de Dole-Ville - Gare de Saint-Claude	204	Dole	St-Claude	DOLE	SAINT-CLAUDE	1	1
OCESN033895R0200219061	Gare de Mouchard - Gare de Saint-Claude	124	Mouchard	St-Claude	MOUCHARD	SAINT-CLAUDE	1	1
OCESN034001R0200219062	Gare de Alès - Gare de Nîmes	50	Alès	Nîmes	ALES	MANDUEL	1	1
OCESN034063R0200219066	Gare de La Bastide-St-Laurent - Gare de Langogne	25	La Bastide-St-Laurent	Langogne	LA BASTIDE-PUYLAURENT	LANGOGNE	1	1
OCESN034065R0200219069	Gare de Langogne - Gare de Mende	90	Langogne	Mende	LANGOGNE	MENDE	1	1
OCESN034071R0200219075	Gare de La Bastide-St-Laurent - Gare de Mende	68	La Bastide-St-Laurent	Mende	LA BASTIDE-PUYLAURENT	MENDE	1	1
OCESN034213R0300319079	Gare de Millau - Marvejols Place Chayla	75	Millau	Marvejols Place Chayla	MILLAU	MARVEJOLS	1	1
OCESN034220R0300319080	Gare de Clermont-Ferrand - Gare de Mende	180	Clermont-Ferrand	Mende	CLERMONT-FERRAND	MENDE	1	1
OCESN034240R0300319090	Gare de Le Puy-en-Velay - Gare de Marvejols	135	Le Puy-en-Velay	Marvejols	PUY-EN-VELAY (LE )	MARVEJOLS	1	1
OCESN034251R0200219093	Gare de Mende - Gare de St-Chély-d'Apcher	84	Mende	St-Chély-d'Apcher	MENDE	SAINT-CHÉLY-D'APCHER	1	1
OCESN034253R0300319095	Gare de La Bastide-St-Laurent - Gare de Marvejols	133	La Bastide-St-Laurent	Marvejols	LA BASTIDE-PUYLAURENT	MARVEJOLS	1	1
OCESN034256R0200219097	Gare de Mende - Marvejols Place Chayla	50	Mende	Marvejols Place Chayla	MENDE	MARVEJOLS	1	1
OCESN034350R0200219101	Gare de Carcassonne - Quillan	90	Carcassonne	Quillan	CARCASSONNE	QUILLAN	1	1
